order_id,order_date,customer_id,region,product_name,category,quantity,unit_price,discount_rate,sales,profit,month
12756,2025-11-02,C1152,East,USB-C Cable,Accessories,3,12.31,0.0,36.93,14.94,2025-11
12757,2025-11-02,C1041,South,USB-C Cable,Accessories,2,12.84,0.0,25.68,10.96,2025-11
12758,2025-11-02,C1245,East,Desk Lamp,Furniture,2,32.34,0.0,64.68,23.77,2025-11
12759,2025-11-02,C1251,East,Wireless Mouse,Accessories,3,26.56,0.0,79.68,34.21,2025-11
12760,2025-11-02,C1148,West,Printer Ink,Electronics,2,28.46,0.0,56.92,16.33,2025-11
12761,2025-11-02,C1212,North,Notebook Pack,Stationery,3,8.46,0.0,25.38,13.9,2025-11
12762,2025-11-02,C1156,East,Notebook Pack,Stationery,4,8.05,0.0,32.2,17.03,2025-11
12763,2025-11-02,C1280,North,Laptop Sleeve,Accessories,3,18.38,0.0,55.14,23.29,2025-11
12764,2025-11-03,C1130,West,Monitor Stand,Furniture,6,39.03,0.05,222.47,84.31,2025-11
12765,2025-11-03,C1260,North,Bluetooth Speaker,Electronics,6,48.36,0.0,290.16,92.42,2025-11
12766,2025-11-03,C1091,West,Printer Ink,Electronics,5,28.46,0.0,142.3,44.74,2025-11
12767,2025-11-03,C1218,North,USB-C Cable,Accessories,8,11.75,0.0,94.0,41.69,2025-11
12768,2025-11-03,C1145,West,Monitor Stand,Furniture,4,40.01,0.0,160.04,59.71,2025-11
12769,2025-11-03,C1020,North,Laptop Sleeve,Accessories,1,16.63,0.0,16.63,7.33,2025-11
12770,2025-11-03,C1070,North,Laptop Sleeve,Accessories,4,18.63,0.0,74.52,32.98,2025-11
12771,2025-11-03,C1214,North,USB-C Cable,Accessories,3,11.93,0.0,35.79,15.56,2025-11
12772,2025-11-03,C1274,East,Monitor Stand,Furniture,3,39.89,0.0,119.67,44.2,2025-11
12773,2025-11-03,C1143,West,Bluetooth Speaker,Electronics,1,46.87,0.0,46.87,13.02,2025-11
12774,2025-11-03,C1087,North,Office Chair,Furniture,3,121.26,0.0,363.78,136.36,2025-11
12775,2025-11-04,C1188,North,USB-C Cable,Accessories,3,11.94,0.0,35.82,15.01,2025-11
12776,2025-11-04,C1093,South,Office Chair,Furniture,6,111.74,0.0,670.44,253.61,2025-11
12777,2025-11-04,C1107,North,Bluetooth Speaker,Electronics,4,46.19,0.0,184.76,58.59,2025-11
12778,2025-11-04,C1188,West,Monitor Stand,Furniture,3,38.02,0.0,114.06,41.54,2025-11
12779,2025-11-04,C1175,South,Notebook Pack,Stationery,2,7.37,0.0,14.74,6.84,2025-11
12780,2025-11-04,C1030,North,USB-C Cable,Accessories,4,11.61,0.0,46.44,19.0,2025-11
12781,2025-11-04,C1258,North,Wireless Mouse,Accessories,3,23.8,0.0,71.4,32.01,2025-11
12782,2025-11-04,C1266,North,Wireless Mouse,Accessories,4,23.83,0.0,95.32,41.76,2025-11
12783,2025-11-04,C1194,West,Wireless Mouse,Accessories,3,23.87,0.0,71.61,30.98,2025-11
12784,2025-11-04,C1001,West,USB-C Cable,Accessories,3,11.09,0.0,33.27,13.77,2025-11
12785,2025-11-04,C1152,South,Monitor Stand,Furniture,3,39.36,0.05,112.18,41.64,2025-11
12786,2025-11-04,C1195,North,Monitor Stand,Furniture,3,39.7,0.0,119.1,43.88,2025-11
12787,2025-11-04,C1214,North,USB-C Cable,Accessories,4,11.59,0.0,46.36,20.65,2025-11
12788,2025-11-04,C1093,North,Bluetooth Speaker,Electronics,7,47.48,0.0,332.36,105.43,2025-11
12789,2025-11-04,C1143,South,Bluetooth Speaker,Electronics,2,44.25,0.05,84.08,25.88,2025-11
12790,2025-11-04,C1186,North,Laptop Sleeve,Accessories,5,17.44,0.0,87.2,39.11,2025-11
12791,2025-11-05,C1278,West,Printer Ink,Electronics,2,30.03,0.0,60.06,17.3,2025-11
12792,2025-11-05,C1112,East,Wireless Mouse,Accessories,3,24.1,0.0,72.3,31.77,2025-11
12793,2025-11-05,C1259,West,Laptop Sleeve,Accessories,5,18.73,0.15,79.6,35.59,2025-11
12794,2025-11-05,C1297,West,Desk Lamp,Furniture,3,34.13,0.1,92.15,34.55,2025-11
12795,2025-11-05,C1265,West,Laptop Sleeve,Accessories,4,17.45,0.0,69.8,30.2,2025-11
12796,2025-11-05,C1052,North,Laptop Sleeve,Accessories,2,17.68,0.1,31.82,13.44,2025-11
12797,2025-11-05,C1036,West,USB-C Cable,Accessories,8,12.44,0.0,99.52,42.9,2025-11
12798,2025-11-05,C1272,South,Printer Ink,Electronics,2,25.91,0.0,51.82,16.43,2025-11
12799,2025-11-05,C1108,South,Laptop Sleeve,Accessories,2,18.51,0.05,35.17,14.54,2025-11
12800,2025-11-05,C1272,East,Printer Ink,Electronics,2,29.67,0.05,56.37,16.16,2025-11
12801,2025-11-05,C1023,East,Water Bottle,Lifestyle,10,16.0,0.0,160.0,79.49,2025-11
12802,2025-11-05,C1186,West,Printer Ink,Electronics,3,28.92,0.05,82.42,25.3,2025-11
12803,2025-11-05,C1172,West,Wireless Mouse,Accessories,4,23.36,0.0,93.44,40.78,2025-11
12804,2025-11-05,C1073,North,Bluetooth Speaker,Electronics,7,46.97,0.0,328.79,103.47,2025-11
12805,2025-11-05,C1183,East,USB-C Cable,Accessories,3,11.57,0.15,29.5,11.3,2025-11
12806,2025-11-06,C1261,East,USB-C Cable,Accessories,2,12.02,0.0,24.04,9.09,2025-11
12807,2025-11-06,C1289,West,USB-C Cable,Accessories,3,12.2,0.0,36.6,15.64,2025-11
12808,2025-11-06,C1231,North,Monitor Stand,Furniture,2,37.48,0.0,74.96,26.98,2025-11
12809,2025-11-06,C1169,North,Laptop Sleeve,Accessories,4,18.86,0.0,75.44,32.73,2025-11
12810,2025-11-06,C1086,North,Water Bottle,Lifestyle,2,14.79,0.0,29.58,12.83,2025-11
12811,2025-11-06,C1177,South,Wireless Mouse,Accessories,1,25.41,0.1,22.87,9.04,2025-11
12812,2025-11-06,C1239,East,Laptop Sleeve,Accessories,4,17.3,0.0,69.2,30.01,2025-11
12813,2025-11-06,C1113,North,Water Bottle,Lifestyle,4,14.12,0.1,50.83,24.23,2025-11
12814,2025-11-07,C1028,North,Laptop Sleeve,Accessories,1,17.75,0.0,17.75,6.61,2025-11
12815,2025-11-07,C1292,East,Printer Ink,Electronics,2,26.73,0.0,53.46,16.14,2025-11
12816,2025-11-07,C1017,East,Notebook Pack,Stationery,4,7.83,0.0,31.32,16.36,2025-11
12817,2025-11-07,C1075,South,Desk Lamp,Furniture,4,31.33,0.0,125.32,47.31,2025-11
12818,2025-11-07,C1008,East,Desk Lamp,Furniture,5,32.61,0.1,146.74,53.99,2025-11
12819,2025-11-07,C1155,East,Bluetooth Speaker,Electronics,1,47.08,0.0,47.08,13.2,2025-11
12820,2025-11-07,C1136,West,Printer Ink,Electronics,8,27.65,0.05,210.14,65.65,2025-11
12821,2025-11-07,C1138,West,USB-C Cable,Accessories,5,11.96,0.0,59.8,25.95,2025-11
12822,2025-11-07,C1298,East,Notebook Pack,Stationery,3,7.94,0.0,23.82,12.5,2025-11
12823,2025-11-07,C1128,West,Office Chair,Furniture,3,125.63,0.0,376.89,141.78,2025-11
12824,2025-11-07,C1265,West,Office Chair,Furniture,2,112.15,0.0,224.3,83.41,2025-11
12825,2025-11-07,C1180,South,Bluetooth Speaker,Electronics,3,43.01,0.0,129.03,40.94,2025-11
12826,2025-11-07,C1002,North,Desk Lamp,Furniture,4,29.81,0.0,119.24,43.89,2025-11
12827,2025-11-08,C1027,East,Monitor Stand,Furniture,2,38.74,0.05,73.61,27.58,2025-11
12828,2025-11-08,C1026,North,Wireless Mouse,Accessories,3,25.58,0.1,69.07,30.96,2025-11
12829,2025-11-08,C1161,South,Bluetooth Speaker,Electronics,3,47.88,0.0,143.64,45.91,2025-11
12830,2025-11-08,C1143,West,Bluetooth Speaker,Electronics,5,43.09,0.0,215.45,68.56,2025-11
12831,2025-11-08,C1265,West,Office Chair,Furniture,3,113.99,0.0,341.97,128.85,2025-11
12832,2025-11-08,C1045,East,Monitor Stand,Furniture,6,36.12,0.15,184.21,68.82,2025-11
12833,2025-11-08,C1089,South,Office Chair,Furniture,4,112.64,0.0,450.56,170.12,2025-11
12834,2025-11-08,C1224,West,Wireless Mouse,Accessories,3,25.13,0.0,75.39,33.05,2025-11
12835,2025-11-08,C1051,North,Laptop Sleeve,Accessories,2,18.08,0.0,36.16,16.0,2025-11
12836,2025-11-08,C1298,North,Wireless Mouse,Accessories,4,23.31,0.0,93.24,41.12,2025-11
12837,2025-11-08,C1180,North,Bluetooth Speaker,Electronics,6,45.03,0.0,270.18,84.47,2025-11
12838,2025-11-09,C1160,North,Bluetooth Speaker,Electronics,3,44.46,0.05,126.71,38.71,2025-11
12839,2025-11-09,C1198,South,Wireless Mouse,Accessories,4,23.23,0.0,92.92,41.76,2025-11
12840,2025-11-09,C1129,West,USB-C Cable,Accessories,4,11.38,0.0,45.52,19.69,2025-11
12841,2025-11-09,C1268,North,Bluetooth Speaker,Electronics,2,46.93,0.05,89.17,26.89,2025-11
12842,2025-11-09,C1071,West,USB-C Cable,Accessories,5,11.34,0.05,53.86,22.98,2025-11
12843,2025-11-09,C1229,West,Water Bottle,Lifestyle,9,15.52,0.0,139.68,69.16,2025-11
12844,2025-11-09,C1063,South,Desk Lamp,Furniture,5,30.2,0.0,151.0,57.34,2025-11
12845,2025-11-09,C1188,West,Laptop Sleeve,Accessories,5,17.31,0.0,86.55,38.14,2025-11
12846,2025-11-09,C1117,North,Laptop Sleeve,Accessories,8,17.96,0.1,129.31,57.97,2025-11
12847,2025-11-09,C1171,West,Laptop Sleeve,Accessories,2,19.44,0.0,38.88,17.16,2025-11
12848,2025-11-09,C1042,East,Wireless Mouse,Accessories,5,24.63,0.0,123.15,54.7,2025-11
12849,2025-11-09,C1034,North,USB-C Cable,Accessories,4,12.61,0.15,42.87,17.33,2025-11
12850,2025-11-09,C1156,West,Office Chair,Furniture,5,112.44,0.0,562.2,212.53,2025-11
12851,2025-11-09,C1215,North,Water Bottle,Lifestyle,1,15.62,0.0,15.62,6.97,2025-11
12852,2025-11-09,C1053,West,Notebook Pack,Stationery,4,8.38,0.0,33.52,16.96,2025-11
12853,2025-11-09,C1235,West,Laptop Sleeve,Accessories,3,18.17,0.0,54.51,23.32,2025-11
12854,2025-11-09,C1030,North,Water Bottle,Lifestyle,3,15.49,0.0,46.47,23.16,2025-11
12855,2025-11-10,C1287,North,Laptop Sleeve,Accessories,1,17.51,0.0,17.51,6.07,2025-11
12856,2025-11-10,C1095,West,Wireless Mouse,Accessories,7,25.15,0.0,176.05,78.38,2025-11
12857,2025-11-10,C1118,West,USB-C Cable,Accessories,6,12.25,0.0,73.5,31.49,2025-11
12858,2025-11-10,C1179,South,Bluetooth Speaker,Electronics,5,45.54,0.0,227.7,72.09,2025-11
12859,2025-11-10,C1110,East,Water Bottle,Lifestyle,4,14.59,0.0,58.36,28.88,2025-11
12860,2025-11-10,C1231,South,Desk Lamp,Furniture,3,32.87,0.0,98.61,35.62,2025-11
12861,2025-11-10,C1291,West,Office Chair,Furniture,4,119.63,0.1,430.67,162.05,2025-11
12862,2025-11-10,C1072,West,Printer Ink,Electronics,2,29.78,0.1,53.6,15.66,2025-11
12863,2025-11-10,C1015,East,Bluetooth Speaker,Electronics,4,44.35,0.0,177.4,55.42,2025-11
12864,2025-11-10,C1170,South,Water Bottle,Lifestyle,2,14.98,0.0,29.96,14.53,2025-11
12865,2025-11-10,C1154,South,USB-C Cable,Accessories,2,11.08,0.0,22.16,8.62,2025-11
12866,2025-11-10,C1039,East,Laptop Sleeve,Accessories,3,19.31,0.0,57.93,24.55,2025-11
12867,2025-11-10,C1123,West,Printer Ink,Electronics,4,28.23,0.05,107.27,32.49,2025-11
12868,2025-11-10,C1053,West,Laptop Sleeve,Accessories,5,19.16,0.0,95.8,41.73,2025-11
12869,2025-11-11,C1266,South,Monitor Stand,Furniture,3,38.79,0.0,116.37,42.77,2025-11
12870,2025-11-11,C1201,South,USB-C Cable,Accessories,5,12.35,0.0,61.75,26.94,2025-11
12871,2025-11-11,C1047,South,Bluetooth Speaker,Electronics,3,41.8,0.0,125.4,39.77,2025-11
12872,2025-11-11,C1019,South,Bluetooth Speaker,Electronics,3,43.1,0.0,129.3,41.28,2025-11
12873,2025-11-11,C1260,South,Notebook Pack,Stationery,3,8.53,0.0,25.59,14.02,2025-11
12874,2025-11-11,C1026,West,Wireless Mouse,Accessories,1,26.04,0.05,24.74,9.66,2025-11
12875,2025-11-11,C1172,South,Laptop Sleeve,Accessories,3,16.99,0.0,50.97,21.03,2025-11
12876,2025-11-11,C1140,North,Bluetooth Speaker,Electronics,3,48.5,0.0,145.5,45.22,2025-11
12877,2025-11-11,C1058,South,USB-C Cable,Accessories,1,12.35,0.1,11.12,4.32,2025-11
12878,2025-11-11,C1026,West,Office Chair,Furniture,4,129.45,0.0,517.8,195.73,2025-11
12879,2025-11-11,C1063,North,Laptop Sleeve,Accessories,4,19.11,0.0,76.44,34.17,2025-11
12880,2025-11-11,C1194,North,Laptop Sleeve,Accessories,5,19.39,0.05,92.1,41.05,2025-11
12881,2025-11-11,C1065,East,Office Chair,Furniture,4,119.45,0.0,477.8,181.24,2025-11
12882,2025-11-11,C1082,South,Wireless Mouse,Accessories,2,24.32,0.0,48.64,21.7,2025-11
12883,2025-11-12,C1048,South,Laptop Sleeve,Accessories,2,19.13,0.0,38.26,15.36,2025-11
12884,2025-11-12,C1201,West,USB-C Cable,Accessories,6,11.45,0.0,68.7,29.89,2025-11
12885,2025-11-12,C1084,North,Office Chair,Furniture,2,114.22,0.0,228.44,86.11,2025-11
12886,2025-11-12,C1004,West,Bluetooth Speaker,Electronics,1,47.09,0.05,44.74,13.92,2025-11
12887,2025-11-12,C1035,East,Laptop Sleeve,Accessories,2,17.85,0.0,35.7,15.36,2025-11
12888,2025-11-12,C1188,West,Laptop Sleeve,Accessories,2,17.49,0.0,34.98,15.19,2025-11
12889,2025-11-12,C1077,North,Notebook Pack,Stationery,4,8.22,0.0,32.88,16.47,2025-11
12890,2025-11-12,C1060,West,Wireless Mouse,Accessories,3,26.14,0.0,78.42,34.1,2025-11
12891,2025-11-12,C1148,West,Bluetooth Speaker,Electronics,4,46.71,0.15,158.81,50.06,2025-11
12892,2025-11-12,C1063,East,Notebook Pack,Stationery,2,7.9,0.0,15.8,7.46,2025-11
12893,2025-11-12,C1111,North,Wireless Mouse,Accessories,4,23.09,0.0,92.36,40.72,2025-11
12894,2025-11-12,C1154,South,Notebook Pack,Stationery,6,8.2,0.0,49.2,26.65,2025-11
12895,2025-11-12,C1221,North,USB-C Cable,Accessories,6,12.53,0.0,75.18,32.66,2025-11
12896,2025-11-12,C1248,South,Bluetooth Speaker,Electronics,2,42.6,0.0,85.2,25.38,2025-11
12897,2025-11-13,C1245,West,Monitor Stand,Furniture,6,35.15,0.0,210.9,79.47,2025-11
12898,2025-11-13,C1249,South,Water Bottle,Lifestyle,4,16.18,0.0,64.72,32.16,2025-11
12899,2025-11-13,C1001,North,Laptop Sleeve,Accessories,6,17.36,0.0,104.16,46.38,2025-11
12900,2025-11-13,C1163,East,Notebook Pack,Stationery,1,8.03,0.0,8.03,2.65,2025-11
12901,2025-11-13,C1182,South,Bluetooth Speaker,Electronics,4,46.56,0.0,186.24,59.08,2025-11
12902,2025-11-13,C1204,East,Water Bottle,Lifestyle,2,14.81,0.0,29.62,13.19,2025-11
12903,2025-11-13,C1216,East,Notebook Pack,Stationery,6,7.56,0.0,45.36,24.56,2025-11
12904,2025-11-13,C1192,West,Wireless Mouse,Accessories,3,24.74,0.0,74.22,32.42,2025-11
12905,2025-11-13,C1236,South,Wireless Mouse,Accessories,3,25.92,0.0,77.76,33.47,2025-11
12906,2025-11-13,C1158,North,Water Bottle,Lifestyle,2,14.11,0.0,28.22,13.56,2025-11
12907,2025-11-13,C1128,South,USB-C Cable,Accessories,2,11.91,0.1,21.44,9.08,2025-11
12908,2025-11-13,C1037,South,Laptop Sleeve,Accessories,9,19.2,0.0,172.8,77.52,2025-11
12909,2025-11-13,C1059,South,Notebook Pack,Stationery,3,8.55,0.0,25.65,13.69,2025-11
12910,2025-11-13,C1182,East,Bluetooth Speaker,Electronics,6,47.94,0.0,287.64,91.71,2025-11
12911,2025-11-13,C1085,South,Laptop Sleeve,Accessories,6,18.56,0.0,111.36,49.15,2025-11
12912,2025-11-13,C1168,East,Wireless Mouse,Accessories,2,24.43,0.0,48.86,20.09,2025-11
12913,2025-11-13,C1127,East,USB-C Cable,Accessories,2,11.74,0.0,23.48,9.57,2025-11
12914,2025-11-13,C1142,East,Notebook Pack,Stationery,8,7.65,0.0,61.2,32.03,2025-11
12915,2025-11-13,C1173,South,Notebook Pack,Stationery,3,8.14,0.0,24.42,13.35,2025-11
12916,2025-11-13,C1124,West,Water Bottle,Lifestyle,4,14.54,0.05,55.25,26.22,2025-11
12917,2025-11-14,C1111,East,Wireless Mouse,Accessories,1,26.15,0.0,26.15,10.49,2025-11
12918,2025-11-14,C1069,South,Laptop Sleeve,Accessories,8,17.36,0.05,131.94,58.9,2025-11
12919,2025-11-14,C1210,West,Laptop Sleeve,Accessories,2,17.96,0.05,34.12,13.58,2025-11
12920,2025-11-14,C1054,North,USB-C Cable,Accessories,4,11.87,0.0,47.48,21.15,2025-11
12921,2025-11-14,C1099,North,Notebook Pack,Stationery,7,7.91,0.05,52.6,27.87,2025-11
12922,2025-11-14,C1142,East,Laptop Sleeve,Accessories,6,16.91,0.0,101.46,43.89,2025-11
12923,2025-11-14,C1001,South,Bluetooth Speaker,Electronics,2,47.28,0.0,94.56,28.8,2025-11
12924,2025-11-14,C1027,North,Laptop Sleeve,Accessories,3,18.48,0.05,52.67,23.5,2025-11
12925,2025-11-15,C1067,East,Office Chair,Furniture,2,125.58,0.0,251.16,95.11,2025-11
12926,2025-11-15,C1254,East,Desk Lamp,Furniture,2,31.65,0.0,63.3,23.64,2025-11
12927,2025-11-15,C1234,North,USB-C Cable,Accessories,1,11.15,0.0,11.15,3.93,2025-11
12928,2025-11-15,C1020,South,Laptop Sleeve,Accessories,7,17.09,0.0,119.63,52.61,2025-11
12929,2025-11-15,C1287,North,Laptop Sleeve,Accessories,2,17.92,0.0,35.84,14.69,2025-11
12930,2025-11-15,C1001,West,Bluetooth Speaker,Electronics,5,46.55,0.0,232.75,73.3,2025-11
12931,2025-11-15,C1106,North,USB-C Cable,Accessories,3,12.76,0.0,38.28,17.05,2025-11
12932,2025-11-15,C1060,South,Laptop Sleeve,Accessories,4,17.46,0.0,69.84,30.73,2025-11
12933,2025-11-15,C1177,South,Desk Lamp,Furniture,7,29.77,0.05,197.97,74.61,2025-11
12934,2025-11-15,C1099,West,Laptop Sleeve,Accessories,2,18.35,0.0,36.7,15.04,2025-11
12935,2025-11-15,C1176,West,Wireless Mouse,Accessories,9,24.0,0.0,216.0,96.82,2025-11
12936,2025-11-15,C1192,East,Printer Ink,Electronics,4,26.24,0.0,104.96,32.4,2025-11
12937,2025-11-15,C1165,West,Bluetooth Speaker,Electronics,5,48.38,0.0,241.9,77.12,2025-11
12938,2025-11-16,C1129,South,Bluetooth Speaker,Electronics,3,48.07,0.0,144.21,44.79,2025-11
12939,2025-11-16,C1193,North,Monitor Stand,Furniture,6,38.93,0.0,233.58,88.18,2025-11
12940,2025-11-16,C1278,West,Laptop Sleeve,Accessories,4,16.76,0.0,67.04,28.97,2025-11
12941,2025-11-16,C1038,East,Notebook Pack,Stationery,2,7.73,0.0,15.46,7.2,2025-11
12942,2025-11-16,C1177,South,Office Chair,Furniture,3,115.24,0.15,293.86,110.38,2025-11
12943,2025-11-16,C1203,South,Office Chair,Furniture,4,127.59,0.0,510.36,193.6,2025-11
12944,2025-11-16,C1070,East,Office Chair,Furniture,6,115.68,0.05,659.38,250.17,2025-11
12945,2025-11-16,C1251,East,USB-C Cable,Accessories,4,11.43,0.0,45.72,20.57,2025-11
12946,2025-11-16,C1272,West,Monitor Stand,Furniture,6,39.32,0.0,235.92,88.87,2025-11
12947,2025-11-16,C1280,South,Bluetooth Speaker,Electronics,1,47.54,0.0,47.54,15.1,2025-11
12948,2025-11-16,C1118,North,Bluetooth Speaker,Electronics,3,44.46,0.0,133.38,40.76,2025-11
12949,2025-11-16,C1047,North,Laptop Sleeve,Accessories,3,18.17,0.0,54.51,23.68,2025-11
12950,2025-11-16,C1296,West,Laptop Sleeve,Accessories,6,18.21,0.0,109.26,48.55,2025-11
12951,2025-11-16,C1203,East,Water Bottle,Lifestyle,5,14.53,0.0,72.65,36.15,2025-11
12952,2025-11-16,C1221,West,Laptop Sleeve,Accessories,5,18.75,0.05,89.06,39.55,2025-11
12953,2025-11-16,C1284,West,Notebook Pack,Stationery,2,7.6,0.1,13.68,7.29,2025-11
12954,2025-11-16,C1005,North,Wireless Mouse,Accessories,7,23.03,0.0,161.21,70.85,2025-11
12955,2025-11-16,C1163,North,Notebook Pack,Stationery,4,8.17,0.0,32.68,16.03,2025-11
12956,2025-11-16,C1286,West,Printer Ink,Electronics,2,28.81,0.05,54.74,15.99,2025-11
12957,2025-11-17,C1293,East,Notebook Pack,Stationery,2,7.77,0.0,15.54,7.07,2025-11
12958,2025-11-17,C1087,West,Wireless Mouse,Accessories,3,23.85,0.0,71.55,30.89,2025-11
12959,2025-11-17,C1111,East,Notebook Pack,Stationery,2,8.36,0.0,16.72,8.34,2025-11
12960,2025-11-17,C1113,North,Notebook Pack,Stationery,2,8.39,0.0,16.78,9.13,2025-11
12961,2025-11-17,C1027,West,Water Bottle,Lifestyle,3,14.88,0.0,44.64,21.21,2025-11
12962,2025-11-17,C1105,North,Office Chair,Furniture,3,121.2,0.05,345.42,129.74,2025-11
12963,2025-11-17,C1005,North,Desk Lamp,Furniture,3,33.21,0.15,84.69,31.43,2025-11
12964,2025-11-17,C1238,North,Laptop Sleeve,Accessories,2,17.74,0.05,33.71,13.53,2025-11
12965,2025-11-17,C1183,West,USB-C Cable,Accessories,5,11.64,0.0,58.2,25.63,2025-11
12966,2025-11-17,C1166,West,USB-C Cable,Accessories,3,12.69,0.0,38.07,16.33,2025-11
12967,2025-11-17,C1254,East,Bluetooth Speaker,Electronics,3,45.07,0.0,135.21,42.62,2025-11
12968,2025-11-17,C1279,West,Printer Ink,Electronics,3,29.47,0.0,88.41,26.51,2025-11
12969,2025-11-17,C1147,North,Wireless Mouse,Accessories,8,25.56,0.05,194.26,86.1,2025-11
12970,2025-11-17,C1230,North,Monitor Stand,Furniture,3,36.59,0.0,109.77,40.53,2025-11
12971,2025-11-18,C1207,South,Desk Lamp,Furniture,2,34.29,0.1,61.72,22.05,2025-11
12972,2025-11-18,C1029,South,Wireless Mouse,Accessories,1,24.3,0.0,24.3,10.22,2025-11
12973,2025-11-18,C1123,West,Water Bottle,Lifestyle,3,15.82,0.0,47.46,23.01,2025-11
12974,2025-11-18,C1029,North,Office Chair,Furniture,2,125.68,0.0,251.36,94.5,2025-11
12975,2025-11-18,C1088,West,Wireless Mouse,Accessories,3,23.85,0.0,71.55,30.78,2025-11
12976,2025-11-18,C1129,North,USB-C Cable,Accessories,2,11.6,0.0,23.2,10.44,2025-11
12977,2025-11-18,C1098,West,Office Chair,Furniture,2,124.67,0.0,249.34,94.25,2025-11
12978,2025-11-18,C1262,South,Office Chair,Furniture,7,111.3,0.0,779.1,295.32,2025-11
12979,2025-11-18,C1254,West,Notebook Pack,Stationery,2,7.87,0.0,15.74,8.26,2025-11
12980,2025-11-18,C1030,North,Notebook Pack,Stationery,4,7.84,0.1,28.22,15.45,2025-11
12981,2025-11-18,C1214,South,Laptop Sleeve,Accessories,7,16.63,0.0,116.41,52.33,2025-11
12982,2025-11-18,C1179,East,Printer Ink,Electronics,2,27.52,0.0,55.04,16.72,2025-11
12983,2025-11-18,C1054,West,Notebook Pack,Stationery,3,7.44,0.0,22.32,12.1,2025-11
12984,2025-11-19,C1128,East,Bluetooth Speaker,Electronics,2,47.26,0.15,80.34,25.65,2025-11
12985,2025-11-19,C1272,North,Wireless Mouse,Accessories,2,25.11,0.0,50.22,22.02,2025-11
12986,2025-11-19,C1167,East,Wireless Mouse,Accessories,3,25.26,0.0,75.78,32.82,2025-11
12987,2025-11-19,C1122,North,Notebook Pack,Stationery,2,7.69,0.0,15.38,7.22,2025-11
12988,2025-11-19,C1181,East,Notebook Pack,Stationery,3,7.92,0.0,23.76,12.62,2025-11
12989,2025-11-19,C1089,South,Printer Ink,Electronics,2,29.07,0.0,58.14,16.79,2025-11
12990,2025-11-19,C1133,North,Laptop Sleeve,Accessories,3,18.9,0.0,56.7,24.97,2025-11
12991,2025-11-19,C1236,North,USB-C Cable,Accessories,6,12.03,0.1,64.96,28.28,2025-11
12992,2025-11-19,C1054,West,Laptop Sleeve,Accessories,4,17.68,0.0,70.72,31.78,2025-11
12993,2025-11-19,C1126,North,Water Bottle,Lifestyle,2,14.5,0.0,29.0,13.21,2025-11
12994,2025-11-19,C1278,West,Laptop Sleeve,Accessories,3,18.14,0.0,54.42,23.55,2025-11
12995,2025-11-19,C1027,West,Desk Lamp,Furniture,4,31.19,0.0,124.76,45.84,2025-11
12996,2025-11-19,C1210,North,Desk Lamp,Furniture,8,30.29,0.0,242.32,90.98,2025-11
12997,2025-11-19,C1145,North,Bluetooth Speaker,Electronics,4,41.42,0.0,165.68,51.7,2025-11
12998,2025-11-20,C1186,North,Notebook Pack,Stationery,2,7.75,0.0,15.5,6.96,2025-11
12999,2025-11-20,C1271,North,Monitor Stand,Furniture,3,36.9,0.0,110.7,41.19,2025-11
13000,2025-11-20,C1128,South,Wireless Mouse,Accessories,6,24.7,0.0,148.2,66.13,2025-11
13001,2025-11-20,C1296,South,Bluetooth Speaker,Electronics,1,46.46,0.0,46.46,14.09,2025-11
13002,2025-11-20,C1260,South,Laptop Sleeve,Accessories,4,17.29,0.0,69.16,29.74,2025-11
13003,2025-11-20,C1246,South,Notebook Pack,Stationery,8,7.63,0.0,61.04,32.21,2025-11
13004,2025-11-20,C1021,North,Desk Lamp,Furniture,6,33.17,0.0,199.02,74.99,2025-11
13005,2025-11-20,C1061,South,Office Chair,Furniture,3,113.19,0.0,339.57,127.54,2025-11
13006,2025-11-20,C1284,South,Bluetooth Speaker,Electronics,5,48.27,0.0,241.35,75.72,2025-11
13007,2025-11-21,C1202,East,Notebook Pack,Stationery,4,8.61,0.0,34.44,17.07,2025-11
13008,2025-11-21,C1078,South,Bluetooth Speaker,Electronics,5,44.96,0.0,224.8,71.11,2025-11
13009,2025-11-21,C1097,South,Bluetooth Speaker,Electronics,2,42.46,0.05,80.67,25.36,2025-11
13010,2025-11-21,C1237,South,Laptop Sleeve,Accessories,4,18.94,0.0,75.76,32.74,2025-11
13011,2025-11-21,C1161,North,Notebook Pack,Stationery,5,7.52,0.0,37.6,19.91,2025-11
13012,2025-11-21,C1243,West,Desk Lamp,Furniture,9,31.42,0.0,282.78,107.24,2025-11
13013,2025-11-21,C1103,South,Bluetooth Speaker,Electronics,3,43.86,0.05,125.0,38.02,2025-11
13014,2025-11-21,C1126,East,Notebook Pack,Stationery,6,7.82,0.0,46.92,24.09,2025-11
13015,2025-11-21,C1209,South,Printer Ink,Electronics,5,27.29,0.0,136.45,43.02,2025-11
13016,2025-11-21,C1178,South,Notebook Pack,Stationery,4,8.1,0.0,32.4,16.98,2025-11
13017,2025-11-21,C1260,West,Bluetooth Speaker,Electronics,1,47.37,0.0,47.37,13.88,2025-11
13018,2025-11-22,C1060,East,Bluetooth Speaker,Electronics,3,43.19,0.0,129.57,41.34,2025-11
13019,2025-11-22,C1206,West,Monitor Stand,Furniture,5,38.02,0.0,190.1,70.47,2025-11
